month,year,envVar,Location
12,2,-0.472393423318863,957796e0
12,2,-1.33434975147247,78ce3bab
12,2,-1.35297560691833,60760148
12,2,-0.497748464345932,5eac0b24
12,2,-0.774278461933136,5cafec9f
12,2,-0.479882538318634,ad8153f8
12,2,0.306185126304626,78eaa11e
12,2,0.282386362552643,1f9012d1
12,2,-0.264394879341125,8d66d502
12,2,-1.1340503692627,1a1685ad
12,2,-0.132272601127625,afbc2e22
12,2,-0.195718809962273,2e23216d
12,2,-0.368400633335114,eda1ed99
12,2,0.432888120412827,f3fb7a0c
12,2,-1.29649519920349,feb5d49b
12,2,-1.05081725120544,9bd1560c
12,2,-0.708698272705078,6a97c123
12,2,-0.421186208724976,47235d1f
12,2,-1.04990947246552,14a06ce1
12,2,0.175628542900085,89c9d5ba
12,2,-0.333884686231613,802bcd6f
12,2,-0.0379565022885799,b5f1a762
12,2,0.159857377409935,f89b93ae
12,2,0.187219083309174,352ce11a
12,2,0.406545013189316,e27e8033
12,2,0.100104831159115,1778258c
12,2,-1.08367908000946,954f2cb4
12,2,-0.531971216201782,cb173123
12,2,-0.486756592988968,ce5d1ed1
12,2,0.0125635182484984,118e2f5e
12,2,0.278968542814255,bb345b03
12,2,-1.13545286655426,d7a280be
12,2,-0.0643192604184151,5b08009a
12,2,-0.446737229824066,638a036c
12,2,0.327011942863464,a8cdc2c2
12,2,0.484457284212112,6e97cded
12,2,0.355125963687897,c3885694
12,2,-0.15950733423233,f4cdaee1
12,2,0.229059711098671,377480be
12,2,-0.00368769722990692,19deb977
12,2,-0.504821062088013,211eb2ae
12,2,-0.187732011079788,ab95b70d
12,2,-0.275681048631668,f526a4e0
12,2,0.270713359117508,ecc34c2e
12,2,-0.812612175941467,e3e35fdb
12,2,0.397246181964874,df31f97d
12,2,-0.601342499256134,e769f6fe
12,2,0.435623705387115,5bc8b302
12,2,-0.0801115706562996,79e354b2
12,2,-0.124715283513069,ff84071f
12,2,-0.641915619373322,a6484004
12,2,0.136701107025146,20760acb
1,3,1.3801407814025901,52fd31d7
1,3,1.8053834438324,3421b03c
1,3,0.452187985181808,ff529e8f
1,3,1.84042418003082,c304b52e
1,3,1.70814323425293,ca72fd20
1,3,0.210566014051437,6028e7b7
1,3,2.03706502914429,fdb23048
1,3,1.79422748088837,0f7c71d8
1,3,1.6363730430603,34fe95a5
1,3,1.45698153972626,11184bca
1,3,1.1215238571167,aadc708f
1,3,1.19815194606781,45e05b54
1,3,1.73936200141907,056f421c
1,3,1.22199535369873,525214eb
1,3,1.14416027069092,a33682bf
1,3,0.797472894191742,be428bac
1,3,1.32909715175629,8f3fe004
1,3,1.17555201053619,88d245ba
1,3,1.39188778400421,72cd92d3
1,3,1.7223038673400901,a06de818
1,3,1.70761978626251,d531f652
1,3,0.0321810059249401,7778c917
1,3,1.36449599266052,205e19b2
1,3,0.910322964191437,9a312f28
1,3,1.68728864192963,0eb837a8
1,3,1.28522980213165,0f9ed4e2
1,3,1.4080445766449,c2be3453
1,3,1.32564580440521,e24cd8b8
1,3,1.17601501941681,550e54c5
1,3,1.3830486536026,156ec693
1,3,1.37080657482147,cf35c6c5
1,3,1.47859072685242,14298a4c
1,3,1.19514191150665,5e125303
1,3,0.817493379116058,21255d80
1,3,2.05107474327087,55a7fd48
1,3,1.39391505718231,a4728441
1,3,0.823157787322998,acd4504e
1,3,1.93119704723358,8ccec174
1,3,1.58527076244354,a4a399e0
1,3,1.29719805717468,d4270efc
1,3,1.50373125076294,957796e0
1,3,1.29530966281891,78ce3bab
1,3,1.42514216899872,60760148
1,3,1.93760442733765,5eac0b24
1,3,1.19346690177917,5cafec9f
1,3,1.83413934707642,ad8153f8
1,3,1.46901834011078,78eaa11e
1,3,1.17070627212524,1f9012d1
1,3,1.47051954269409,8d66d502
1,3,1.02051603794098,1a1685ad
1,3,1.72167634963989,afbc2e22
1,3,0.57015472650528,2e23216d
1,3,1.78084659576416,eda1ed99
1,3,1.18464624881744,f3fb7a0c
1,3,1.10777854919434,feb5d49b
1,3,1.64589405059814,9bd1560c
1,3,1.99637889862061,6a97c123
1,3,1.4787266254425,47235d1f
1,3,1.24630320072174,14a06ce1
1,3,1.44631028175354,89c9d5ba
1,3,0.618394136428833,802bcd6f
1,3,1.53483319282532,b5f1a762
1,3,1.24006462097168,f89b93ae
1,3,1.33383572101593,352ce11a
1,3,1.18216061592102,e27e8033
1,3,1.18992972373962,1778258c
1,3,1.05901086330414,954f2cb4
1,3,1.54748356342316,cb173123
1,3,1.58567035198212,ce5d1ed1
1,3,1.34128308296204,118e2f5e
1,3,1.18601942062378,bb345b03
1,3,1.39361214637756,d7a280be
1,3,1.28820753097534,5b08009a
1,3,2.00129532814026,638a036c
1,3,1.36787462234497,a8cdc2c2
1,3,1.32198333740234,6e97cded
1,3,1.1306734085083,c3885694
1,3,0.17103223502636,f4cdaee1
1,3,1.10858273506165,377480be
1,3,0.424221485853195,19deb977
1,3,1.87554287910461,211eb2ae
1,3,-0.292219668626785,ab95b70d
1,3,1.29626417160034,f526a4e0
1,3,1.3863433599472,ecc34c2e
1,3,1.70637357234955,e3e35fdb
1,3,1.56354558467865,df31f97d
1,3,1.99792766571045,e769f6fe
1,3,1.40669918060303,5bc8b302
1,3,1.5263284444809,79e354b2
1,3,1.21846389770508,ff84071f
1,3,1.96664953231812,a6484004
1,3,1.1454119682312,20760acb
2,3,1.55515575408936,52fd31d7
2,3,-0.0138200903311372,3421b03c
2,3,0.444982618093491,ff529e8f
2,3,0.50526362657547,c304b52e
2,3,0.359841912984848,ca72fd20
2,3,0.836864769458771,6028e7b7
2,3,0.366971522569656,fdb23048
2,3,0.590924024581909,0f7c71d8
2,3,0.955492675304413,34fe95a5
2,3,0.422249764204025,11184bca
2,3,0.899917840957642,aadc708f
2,3,1.82287836074829,45e05b54
2,3,-0.344373375177383,056f421c
2,3,0.442659139633179,525214eb
2,3,0.758771061897278,a33682bf
2,3,0.66362339258194,be428bac
2,3,1.5338819026947,8f3fe004
2,3,0.476933777332306,88d245ba
2,3,0.324032813310623,72cd92d3
2,3,0.504801034927368,a06de818
2,3,0.253367185592651,d531f652
2,3,1.22752106189728,7778c917
2,3,0.728786587715149,205e19b2
2,3,0.369030624628067,9a312f28
2,3,-0.139859780669212,0eb837a8
2,3,0.806864202022552,0f9ed4e2
2,3,1.43194949626923,c2be3453
2,3,0.517296671867371,e24cd8b8
2,3,1.55682730674744,550e54c5
2,3,1.79838287830353,156ec693
2,3,0.665024280548096,cf35c6c5
2,3,1.30002403259277,14298a4c
2,3,2.26508116722107,5e125303
2,3,0.634500324726105,21255d80
2,3,0.358829230070114,55a7fd48
2,3,0.946744382381439,a4728441
2,3,0.462320029735565,acd4504e
2,3,0.452517151832581,8ccec174
2,3,1.07518982887268,a4a399e0
2,3,0.97126030921936,d4270efc
2,3,1.55463004112244,957796e0
2,3,0.420851022005081,78ce3bab
2,3,0.562407076358795,60760148
2,3,0.177077829837799,5eac0b24
2,3,0.564089417457581,5cafec9f
2,3,0.572105824947357,ad8153f8
2,3,2.25916242599487,78eaa11e
2,3,2.32562899589539,1f9012d1
2,3,1.30273973941803,8d66d502
2,3,0.238875940442085,1a1685ad
2,3,0.501357674598694,afbc2e22
2,3,0.556062340736389,2e23216d
2,3,-0.16600102186203,eda1ed99
2,3,1.60367584228516,f3fb7a0c
2,3,0.309400051832199,feb5d49b
2,3,0.40607538819313,9bd1560c
2,3,0.423990517854691,6a97c123
2,3,-0.0594202503561974,47235d1f
2,3,0.497825056314468,14a06ce1
2,3,0.795369446277618,89c9d5ba
2,3,0.843845307826996,802bcd6f
2,3,0.569688439369202,b5f1a762
2,3,2.20557546615601,f89b93ae
2,3,1.95714735984802,352ce11a
2,3,2.05937194824219,e27e8033
2,3,2.33126306533813,1778258c
2,3,0.342773884534836,954f2cb4
2,3,1.07347893714905,cb173123
2,3,-0.248067259788513,ce5d1ed1
2,3,0.417169749736786,118e2f5e
2,3,0.722991645336151,bb345b03
2,3,0.743519961833954,d7a280be
2,3,2.30916500091553,5b08009a
2,3,0.366150498390198,638a036c
2,3,1.92956840991974,a8cdc2c2
2,3,1.63587534427643,6e97cded
2,3,1.17105197906494,c3885694
2,3,0.594310283660889,f4cdaee1
2,3,1.18155801296234,377480be
2,3,0.946784436702728,19deb977
2,3,0.545317590236664,211eb2ae
2,3,0.637184977531433,ab95b70d
2,3,0.0543452315032482,f526a4e0
2,3,2.09190273284912,ecc34c2e
2,3,0.673137843608856,e3e35fdb
2,3,0.161418169736862,df31f97d
2,3,0.515357613563538,e769f6fe
2,3,0.965825259685516,5bc8b302
2,3,-0.151617854833603,79e354b2
2,3,1.96528470516205,ff84071f
2,3,0.28448686003685,a6484004
2,3,0.901277184486389,20760acb
3,3,-0.0320160612463951,52fd31d7
3,3,-0.299349814653397,3421b03c
3,3,-0.668647289276123,ff529e8f
3,3,-0.332182139158249,c304b52e
3,3,-0.403568089008331,ca72fd20
3,3,-0.726466238498688,6028e7b7
3,3,-0.261382430791855,fdb23048
3,3,-0.566334962844849,0f7c71d8
3,3,0.0371134579181671,34fe95a5
3,3,-0.277078092098236,11184bca
3,3,-0.185179948806763,aadc708f
3,3,-0.0502752885222435,45e05b54
3,3,-0.469939470291138,056f421c
3,3,-0.396895587444305,525214eb
3,3,-0.717757105827332,a33682bf
3,3,-0.513940870761871,be428bac
3,3,-0.018001290038228,8f3fe004
3,3,-0.264123201370239,88d245ba
3,3,-0.333763957023621,72cd92d3
3,3,-0.107949413359165,a06de818
3,3,-0.439197808504105,d531f652
3,3,-0.153593897819519,7778c917
3,3,0.120817318558693,205e19b2
3,3,-0.572545886039734,9a312f28
3,3,-0.483867347240448,0eb837a8
3,3,-0.201805144548416,0f9ed4e2
3,3,-0.144998162984848,c2be3453
3,3,-0.436452239751816,e24cd8b8
3,3,-0.0323990732431412,550e54c5
3,3,0.0730388686060905,156ec693
3,3,-0.100452870130539,cf35c6c5
3,3,0.103024452924728,14298a4c
3,3,0.457852303981781,5e125303
3,3,-0.889292180538177,21255d80
3,3,-0.413022965192795,55a7fd48
3,3,0.200496956706047,a4728441
3,3,-0.713500142097473,acd4504e
3,3,-0.384487062692642,8ccec174
3,3,-0.107554391026497,a4a399e0
3,3,-0.00476687122136354,d4270efc
3,3,0.190230175852776,957796e0
3,3,-0.396094232797623,78ce3bab
3,3,-0.382338672876358,60760148
3,3,-0.316055327653885,5eac0b24
3,3,-0.709568619728088,5cafec9f
3,3,-0.213237911462784,ad8153f8
3,3,0.132812201976776,78eaa11e
3,3,0.581984877586365,1f9012d1
3,3,0.0206394363194704,8d66d502
3,3,-0.657567381858826,1a1685ad
3,3,-0.531773090362549,afbc2e22
3,3,-0.534872472286224,2e23216d
3,3,-0.288846641778946,eda1ed99
3,3,0.042430080473423,f3fb7a0c
3,3,-0.442565649747849,feb5d49b
3,3,-0.372517049312592,9bd1560c
3,3,-0.408087819814682,6a97c123
3,3,-0.325319707393646,47235d1f
3,3,-0.650262296199799,14a06ce1
3,3,-0.180726200342178,89c9d5ba
3,3,-0.839921712875366,802bcd6f
3,3,-0.332417547702789,b5f1a762
3,3,0.461746752262115,f89b93ae
3,3,0.0276810657233,352ce11a
3,3,0.310510128736496,e27e8033
3,3,0.661945998668671,1778258c
3,3,-0.55962747335434,954f2cb4
3,3,0.110344685614109,cb173123
3,3,-0.310165673494339,ce5d1ed1
3,3,-0.307782649993896,118e2f5e
3,3,-0.140854224562645,bb345b03
3,3,-0.145019084215164,d7a280be
3,3,0.424701124429703,5b08009a
3,3,-0.449864029884338,638a036c
3,3,0.107618495821953,a8cdc2c2
3,3,-0.147321209311485,6e97cded
3,3,-0.148736551403999,c3885694
3,3,-0.730905652046204,f4cdaee1
3,3,-0.0591136030852795,377480be
3,3,-0.667983412742615,19deb977
3,3,-0.19257016479969,211eb2ae
3,3,-0.404345661401749,ab95b70d
3,3,-0.294919162988663,f526a4e0
3,3,0.0211190637201071,ecc34c2e
3,3,-0.560093700885773,e3e35fdb
3,3,-0.409186512231827,df31f97d
3,3,-0.340202957391739,e769f6fe
3,3,-0.160576954483986,5bc8b302
3,3,-0.377441555261612,79e354b2
3,3,0.0288993176072836,ff84071f
3,3,-0.362226009368896,a6484004
3,3,0.00196189270354807,20760acb
4,3,-0.0742454156279564,52fd31d7
4,3,1.38213741779327,3421b03c
4,3,0.758389115333557,ff529e8f
4,3,2.22493982315063,c304b52e
4,3,1.10553729534149,ca72fd20
4,3,0.462524056434631,6028e7b7
4,3,2.18521070480347,fdb23048
4,3,2.22120642662048,0f7c71d8
4,3,0.72113162279129,34fe95a5
4,3,0.537220358848572,11184bca
4,3,-0.331932425498962,aadc708f
4,3,-0.191723629832268,45e05b54
4,3,1.16006517410278,056f421c
4,3,0.590686559677124,525214eb
4,3,1.58555483818054,a33682bf
4,3,0.510654509067535,be428bac
4,3,-0.579316437244415,8f3fe004
4,3,0.382137924432755,88d245ba
4,3,0.80527150630950906,72cd92d3
4,3,1.6984555721283,a06de818
4,3,1.09401297569275,d531f652
4,3,0.330695569515228,7778c917
4,3,0.964952051639557,205e19b2
4,3,0.553042769432068,9a312f28
4,3,1.10926604270935,0eb837a8
4,3,0.195546865463257,0f9ed4e2
4,3,-0.373264729976654,c2be3453
4,3,0.0480267591774464,e24cd8b8
4,3,-0.973382532596588,550e54c5
4,3,-0.0440502427518368,156ec693
4,3,0.585522472858429,cf35c6c5
4,3,0.199320241808891,14298a4c
4,3,-0.328634858131409,5e125303
4,3,0.444270670413971,21255d80
4,3,1.72968435287476,55a7fd48
4,3,0.48781955242157,a4728441
4,3,1.0652334690094,acd4504e
4,3,1.24863982200623,8ccec174
4,3,0.447242200374603,a4a399e0
4,3,-0.156721189618111,d4270efc
4,3,0.126942873001099,957796e0
4,3,0.573967039585114,78ce3bab
4,3,0.188818231225014,60760148
4,3,2.00691151618958,5eac0b24
4,3,1.99199020862579,5cafec9f
4,3,0.872982323169708,ad8153f8
4,3,-0.579598665237427,78eaa11e
4,3,-0.254897058010101,1f9012d1
4,3,0.178732350468636,8d66d502
4,3,1.08581376075745,1a1685ad
4,3,2.17918944358826,afbc2e22
4,3,0.649384737014771,2e23216d
4,3,1.60193085670471,eda1ed99
4,3,-0.472906202077866,f3fb7a0c
4,3,1.33189654350281,feb5d49b
4,3,2.07102465629578,9bd1560c
4,3,1.958003282547,6a97c123
4,3,0.981230795383453,47235d1f
4,3,1.78589987754822,14a06ce1
4,3,0.343993961811066,89c9d5ba
4,3,0.571610987186432,802bcd6f
4,3,0.676883339881897,b5f1a762
4,3,-0.389702409505844,f89b93ae
4,3,-0.810241401195526,352ce11a
4,3,-0.180026292800903,e27e8033
4,3,-0.318839877843857,1778258c
4,3,0.940307855606079,954f2cb4
4,3,0.428775101900101,cb173123
4,3,1.07783019542694,ce5d1ed1
4,3,0.583492815494537,118e2f5e
4,3,-0.189612433314323,bb345b03
4,3,0.233805909752846,d7a280be
4,3,-0.58600926399231,5b08009a
4,3,2.24294257164001,638a036c
4,3,-0.70924699306488,a8cdc2c2
4,3,-0.380586087703705,6e97cded
4,3,-0.334396809339523,c3885694
4,3,0.755372762680054,f4cdaee1
4,3,-0.730377316474915,377480be
4,3,0.472122937440872,19deb977
4,3,1.27391254901886,211eb2ae
4,3,0.432982861995697,ab95b70d
4,3,0.843335866928101,f526a4e0
4,3,-0.794430911540985,ecc34c2e
4,3,2.24016666412354,e3e35fdb
4,3,0.930268824100494,df31f97d
4,3,1.52990031242371,e769f6fe
4,3,-0.0939548835158348,5bc8b302
4,3,0.996792316436768,79e354b2
4,3,-0.391042441129684,ff84071f
4,3,1.51164746284485,a6484004
4,3,-0.630521714687347,20760acb
5,3,1.45137822628021,52fd31d7
5,3,0.207391962409019,3421b03c
5,3,0.0369099080562592,ff529e8f
5,3,-0.191514909267426,c304b52e
5,3,0.756062150001526,ca72fd20
5,3,-0.823463261127472,6028e7b7
5,3,-0.285252749919891,fdb23048
5,3,-0.212982997298241,0f7c71d8
5,3,0.454324990510941,34fe95a5
5,3,1.95019423961639,11184bca
5,3,1.45153832435608,aadc708f
5,3,1.81678354740143,45e05b54
5,3,0.316177636384964,056f421c
5,3,-0.29486158490181,525214eb
5,3,-0.532464623451233,a33682bf
5,3,-0.0703954994678497,be428bac
5,3,1.65834820270538,8f3fe004
5,3,1.58273017406464,88d245ba
5,3,1.60584998130798,72cd92d3
5,3,-0.00677082501351833,a06de818
5,3,1.05596709251404,d531f652
5,3,-0.821566820144653,7778c917
5,3,0.102488487958908,205e19b2
5,3,-0.381103605031967,9a312f28
5,3,0.709508776664734,0eb837a8
5,3,1.87705886363983,0f9ed4e2
5,3,1.85389053821564,c2be3453
5,3,0.0239392276853323,e24cd8b8
5,3,1.7429758310318,550e54c5
5,3,1.58808624744415,156ec693
5,3,-0.074757419526577,cf35c6c5
5,3,0.672479391098022,14298a4c
5,3,1.68300747871399,5e125303
5,3,-0.581500232219696,21255d80
5,3,0.207889601588249,55a7fd48
5,3,0.414040803909302,a4728441
5,3,-0.772668480873108,acd4504e
5,3,0.529876112937927,8ccec174
5,3,0.973788380622864,a4a399e0
5,3,1.29278886318207,d4270efc
5,3,1.13446736335754,957796e0
5,3,-0.350767105817795,78ce3bab
5,3,0.0265046358108521,60760148
5,3,-0.163019388914108,5eac0b24
5,3,-0.596957981586456,5cafec9f
5,3,0.638193845748901,ad8153f8
5,3,1.58231270313263,78eaa11e
5,3,1.94960200786591,1f9012d1
5,3,0.980650782585144,8d66d502
5,3,-0.536566436290741,1a1685ad
5,3,-0.262751191854477,afbc2e22
5,3,0.219754740595818,2e23216d
5,3,0.0262186452746391,eda1ed99
5,3,1.87751519680023,f3fb7a0c
5,3,-0.351714253425598,feb5d49b
5,3,-0.331250160932541,9bd1560c
5,3,0.0523908510804176,6a97c123
5,3,0.82514226436615,47235d1f
5,3,-0.62263160943985,14a06ce1
5,3,1.12177610397339,89c9d5ba
5,3,-0.387682318687439,802bcd6f
5,3,0.988904058933258,b5f1a762
5,3,1.45029854774475,f89b93ae
5,3,1.91509640216827,352ce11a
5,3,1.98538303375244,e27e8033
5,3,1.32146215438843,1778258c
5,3,-0.512515187263489,954f2cb4
5,3,0.566638946533203,cb173123
5,3,0.506238460540771,ce5d1ed1
5,3,1.27417349815369,118e2f5e
5,3,1.43451404571533,bb345b03
5,3,0.220932185649872,d7a280be
5,3,0.897616744041443,5b08009a
5,3,-0.173036396503448,638a036c
5,3,1.78679537773132,a8cdc2c2
5,3,1.86068725585938,6e97cded
5,3,1.78008449077606,c3885694
5,3,-0.179216057062149,f4cdaee1
5,3,1.58039474487305,377480be
5,3,-0.89434289932251,19deb977
5,3,0.397644817829132,211eb2ae
5,3,-0.650432765483856,ab95b70d
5,3,1.34566473960876,f526a4e0
5,3,1.72485709190369,ecc34c2e
5,3,-0.369056344032288,e3e35fdb
5,3,1.3529736995697,df31f97d
5,3,0.256635874509811,e769f6fe
5,3,1.99279010295868,5bc8b302
5,3,0.929402768611908,79e354b2
5,3,1.79922783374786,ff84071f
5,3,0.33123293519020103,a6484004
5,3,1.57900202274323,20760acb
6,3,-0.784125506877899,52fd31d7
6,3,-1.26304137706757,3421b03c
6,3,-1.3304455280304,ff529e8f
6,3,-1.13383972644806,c304b52e
6,3,-1.4643075466156,ca72fd20
6,3,-0.758377254009247,6028e7b7
6,3,-0.661494433879852,fdb23048
6,3,-0.997106194496155,0f7c71d8
6,3,-1.25758516788483,34fe95a5
6,3,-0.59710156917572,11184bca
6,3,-0.717623054981232,aadc708f
6,3,-0.39159619808197,45e05b54
6,3,-1.17067956924438,056f421c
6,3,-1.17698013782501,525214eb
6,3,-0.580707132816315,a33682bf
6,3,-1.34718453884125,be428bac
6,3,-0.352240353822708,8f3fe004
6,3,-0.950808942317963,88d245ba
6,3,-0.75600928068161,72cd92d3
6,3,-1.21010553836823,a06de818
6,3,-0.87305104732513406,d531f652
6,3,0.0822524279356003,7778c917
6,3,-1.11045777797699,205e19b2
6,3,-1.23650884628296,9a312f28
6,3,-1.00478410720825,0eb837a8
6,3,-0.660190105438232,0f9ed4e2
6,3,-0.733433306217194,c2be3453
6,3,-1.30240070819855,e24cd8b8
6,3,0.056101456284523,550e54c5
6,3,-0.764816164970398,156ec693
6,3,-1.06341791152954,cf35c6c5
6,3,-1.05343401432037,14298a4c
6,3,0.63256961107254,5e125303
6,3,-1.23732650279999,21255d80
6,3,-1.283940076828,55a7fd48
6,3,-1.03972470760345,a4728441
6,3,-1.01748645305634,acd4504e
6,3,-1.43111979961395,8ccec174
6,3,-1.25524699687958,a4a399e0
6,3,-0.930079996585846,d4270efc
6,3,-0.94293075799942,957796e0
6,3,-1.1273740530014,78ce3bab
6,3,-1.1895124912262,60760148
6,3,-0.985822558403015,5eac0b24
6,3,-1.11091315746307,5cafec9f
6,3,-1.46036279201508,ad8153f8
6,3,0.44747057557106,78eaa11e
6,3,0.716307103633881,1f9012d1
6,3,-0.972562491893768,8d66d502
6,3,-1.14990615844727,1a1685ad
6,3,-0.853383302688599,afbc2e22
6,3,-1.32820856571198,2e23216d
6,3,-1.10356104373932,eda1ed99
6,3,-0.0892438441514969,f3fb7a0c
6,3,-1.06985247135162,feb5d49b
6,3,-1.24723529815674,9bd1560c
6,3,-1.23019921779633,6a97c123
6,3,-1.23562800884247,47235d1f
6,3,-1.16361129283905,14a06ce1
6,3,-1.26768088340759,89c9d5ba
6,3,-1.30298268795013,802bcd6f
6,3,-1.43495845794678,b5f1a762
6,3,0.871181011199951,f89b93ae
6,3,-0.162785336375237,352ce11a
6,3,0.305040031671524,e27e8033
6,3,0.908351004123688,1778258c
6,3,-1.03465223312378,954f2cb4
6,3,-1.01468753814697,cb173123
6,3,-1.19027256965637,ce5d1ed1
6,3,-1.19772124290466,118e2f5e
6,3,-0.936544120311737,bb345b03
6,3,-1.11959660053253,d7a280be
6,3,1.08390116691589,5b08009a
6,3,-1.02205324172974,638a036c
6,3,0.351494938135147,a8cdc2c2
6,3,-0.551275074481964,6e97cded
6,3,-0.622852265834808,c3885694
6,3,-1.20109009742737,f4cdaee1
6,3,-0.240640074014664,377480be
6,3,-0.259325414896011,19deb977
6,3,-1.33745622634888,211eb2ae
6,3,-0.647176384925842,ab95b70d
6,3,-0.980725109577179,f526a4e0
6,3,0.291948467493057,ecc34c2e
6,3,-1.10191440582275,e3e35fdb
6,3,-0.78846287727356,df31f97d
6,3,-1.31736028194427,e769f6fe
6,3,-0.549295365810394,5bc8b302
6,3,-0.908940970897675,79e354b2
6,3,-0.528774797916412,ff84071f
6,3,-1.37068653106689,a6484004
6,3,-0.547968983650208,20760acb
7,3,0.270186752080917,52fd31d7
7,3,0.806612730026245,3421b03c
7,3,0.533627271652222,ff529e8f
7,3,-0.256271511316299,c304b52e
7,3,-0.039916418492794,ca72fd20
7,3,1.28647375106812,6028e7b7
7,3,0.662573873996735,fdb23048
7,3,-0.0638949573040009,0f7c71d8
7,3,-0.13402533531189,34fe95a5
7,3,-0.396449029445648,11184bca
7,3,-0.61431747674942,aadc708f
7,3,-0.441209197044373,45e05b54
7,3,1.10617780685425,056f421c
7,3,0.205472245812416,525214eb
7,3,0.538603901863098,a33682bf
7,3,0.775120735168457,be428bac
7,3,0.361503124237061,8f3fe004
7,3,-0.0375895798206329,88d245ba
7,3,0.0945397168397903,72cd92d3
7,3,-0.155702605843544,a06de818
7,3,0.300416827201843,d531f652
7,3,1.24860036373138,7778c917
7,3,-0.162965968251228,205e19b2
7,3,0.636600971221924,9a312f28
7,3,0.698265194892883,0eb837a8
7,3,-0.251086801290512,0f9ed4e2
7,3,-0.648943305015564,c2be3453
7,3,0.240668714046478,e24cd8b8
7,3,-0.15380172431469,550e54c5
7,3,0.349629998207092,156ec693
7,3,-0.0308147706091404,cf35c6c5
7,3,0.109674088656902,14298a4c
7,3,0.989829778671265,5e125303
7,3,0.896792411804199,21255d80
7,3,-0.0274248607456684,55a7fd48
7,3,0.117743261158466,a4728441
7,3,0.969821393489838,acd4504e
7,3,-0.254774391651154,8ccec174
7,3,-0.136065721511841,a4a399e0
7,3,-0.184309333562851,d4270efc
7,3,0.200840011239052,957796e0
7,3,-0.0636487826704979,78ce3bab
7,3,0.381688356399536,60760148
7,3,0.647957444190979,5eac0b24
7,3,0.189044207334518,5cafec9f
7,3,-0.289981245994568,ad8153f8
7,3,0.898157298564911,78eaa11e
7,3,0.72312593460083,1f9012d1
7,3,0.0689500197768211,8d66d502
7,3,0.361179143190384,1a1685ad
7,3,0.475146144628525,afbc2e22
7,3,0.762092769145966,2e23216d
7,3,1.14919221401215,eda1ed99
7,3,-0.197267323732376,f3fb7a0c
7,3,-0.137162268161774,feb5d49b
7,3,-0.104104496538639,9bd1560c
7,3,-0.102816827595234,6a97c123
7,3,0.321955442428589,47235d1f
7,3,0.058123305439949,14a06ce1
7,3,-0.235833927989006,89c9d5ba
7,3,1.08039307594299,802bcd6f
7,3,-0.548353791236877,b5f1a762
7,3,0.555863738059998,f89b93ae
7,3,0.912989497184753,352ce11a
7,3,0.0661769583821297,e27e8033
7,3,1.23504793643951,1778258c
7,3,0.359679847955704,954f2cb4
7,3,-0.0251943487673998,cb173123
7,3,0.950085461139679,ce5d1ed1
7,3,-0.247430115938187,118e2f5e
7,3,-0.488247245550156,bb345b03
7,3,0.282922655344009,d7a280be
7,3,0.958279669284821,5b08009a
7,3,0.312951475381851,638a036c
7,3,0.143252596259117,a8cdc2c2
7,3,-0.666711986064911,6e97cded
7,3,-0.611636877059937,c3885694
7,3,0.500518441200256,f4cdaee1
7,3,-0.373649120330811,377480be
7,3,1.23311293125153,19deb977
7,3,-0.260755687952042,211eb2ae
7,3,0.85791802406311,ab95b70d
7,3,0.210503950715065,f526a4e0
7,3,0.781400978565216,ecc34c2e
7,3,-0.063190296292305,e3e35fdb
7,3,0.0336402915418148,df31f97d
7,3,-0.168194308876991,e769f6fe
7,3,-0.554063022136688,5bc8b302
7,3,0.704459369182587,79e354b2
7,3,0.595875144004822,ff84071f
7,3,0.142292961478233,a6484004
7,3,-0.410191118717194,20760acb
8,3,-0.483010917901993,52fd31d7
8,3,0.631158590316772,3421b03c
8,3,-1.57676517963409,ff529e8f
8,3,0.187699258327484,c304b52e
8,3,0.338277041912079,ca72fd20
8,3,-1.59776675701141,6028e7b7
8,3,-0.786781787872314,fdb23048
8,3,0.0490266233682632,0f7c71d8
8,3,-0.103674083948135,34fe95a5
8,3,-0.143340930342674,11184bca
8,3,-0.768853068351746,aadc708f
8,3,-1.28149676322937,45e05b54
8,3,-0.351647853851318,056f421c
8,3,-0.923161506652832,525214eb
8,3,-0.572673082351685,a33682bf
8,3,-1.01056635379791,be428bac
8,3,-0.762486338615417,8f3fe004
8,3,-0.260641247034073,88d245ba
8,3,0.216654449701309,72cd92d3
8,3,0.105024062097073,a06de818
8,3,0.00838894676417112,d531f652
8,3,-1.33853590488434,7778c917
8,3,0.296394020318985,205e19b2
8,3,-0.691443502902985,9a312f28
8,3,-0.257905274629593,0eb837a8
8,3,-0.362444818019867,0f9ed4e2
8,3,-0.870757341384888,c2be3453
8,3,-1.1748251914978,e24cd8b8
8,3,-1.00612032413483,550e54c5
8,3,-0.395978569984436,156ec693
8,3,-0.027998810634017,cf35c6c5
8,3,0.0930076390504837,14298a4c
8,3,-0.829146862030029,5e125303
8,3,-1.12657237052917,21255d80
8,3,0.578270435333252,55a7fd48
8,3,0.372393220663071,a4728441
8,3,-0.510342180728912,acd4504e
8,3,0.374977469444275,8ccec174
8,3,-0.448212236166,a4a399e0
8,3,-0.832314550876617,d4270efc
8,3,0.169228464365005,957796e0
8,3,-0.819946646690369,78ce3bab
8,3,-1.00491452217102,60760148
8,3,-0.0603439323604107,5eac0b24
8,3,0.146861284971237,5cafec9f
